formula,Temperature,zt
ErNi0.25Pd0.75Sb,500,0.203378612
ErNi0.25Pd0.75Sb,550,0.213934907
ErNi0.25Pd0.75Sb,600,0.218609988
ErNi0.25Pd0.75Sb,650,0.218384583
ErNi0.25Pd0.75Sb,700,0.214082818
ErNi0.25Pd0.75Sb,750,0.206534848
ErNi0.25Pd0.75Sb,800,0.196739482
ErNi0.25Pd0.75Sb,850,0.186026812
ErNi0.25Pd0.75Sb,900,0.176220841
ErNi0.25Pd0.75Sb,950,0.169802107
ErNi0.5Pd0.5Sb,350,0.134208894
ErNi0.5Pd0.5Sb,400,0.176710796
ErNi0.5Pd0.5Sb,450,0.217268995
ErNi0.5Pd0.5Sb,500,0.251017817
ErNi0.5Pd0.5Sb,550,0.275054382
ErNi0.5Pd0.5Sb,600,0.288146363
ErNi0.5Pd0.5Sb,650,0.290439741
ErNi0.5Pd0.5Sb,700,0.283166564
ErNi0.5Pd0.5Sb,750,0.268352698
ErNi0.5Pd0.5Sb,800,0.24852559
ErNi0.5Pd0.5Sb,850,0.226422023
ErNi0.5Pd0.5Sb,900,0.204695867
ErNi0.5Pd0.5Sb,950,0.185625845
ErNi0.75Pd0.25Sb,350,0.109219615
ErNi0.75Pd0.25Sb,400,0.145388827
ErNi0.75Pd0.25Sb,450,0.179259767
ErNi0.75Pd0.25Sb,500,0.206681884
ErNi0.75Pd0.25Sb,550,0.225352453
ErNi0.75Pd0.25Sb,600,0.234516562
ErNi0.75Pd0.25Sb,650,0.234667115
ErNi0.75Pd0.25Sb,700,0.22724482
ErNi0.75Pd0.25Sb,750,0.214338188
ErNi0.75Pd0.25Sb,800,0.198383524
ErNi0.75Pd0.25Sb,850,0.181864928
ErNi0.75Pd0.25Sb,900,0.167014282
ErNiSb,350,0.08276347
ErNiSb,400,0.112006018
ErNiSb,450,0.140185755
ErNiSb,500,0.163894597
ErNiSb,550,0.18101071
ErNiSb,600,0.19052544
ErNiSb,650,0.192370247
ErNiSb,700,0.187243635
ErNiSb,750,0.176438078
ErNiSb,800,0.161666959
ErNiSb,850,0.144891493
ErNiSb,900,0.128147662
ErNiSb,950,0.113373145
ErNiSn0.01Sb0.99,350,0.109539849
ErNiSn0.01Sb0.99,400,0.146066647
ErNiSn0.01Sb0.99,450,0.190230481
ErNiSn0.01Sb0.99,500,0.231447563
ErNiSn0.01Sb0.99,550,0.263082141
ErNiSn0.01Sb0.99,600,0.281817557
ErNiSn0.01Sb0.99,650,0.287027314
ErNiSn0.01Sb0.99,700,0.280146136
ErNiSn0.01Sb0.99,750,0.264041028
ErNiSn0.01Sb0.99,800,0.242382343
ErNiSn0.01Sb0.99,850,0.219014838
ErNiSn0.01Sb0.99,900,0.19732874
ErNiSn0.01Sb0.99,950,0.179630809
ErNiSn0.03Sb0.97,350,0.079852318
ErNiSn0.03Sb0.97,400,0.108637928
ErNiSn0.03Sb0.97,450,0.140630913
ErNiSn0.03Sb0.97,500,0.171091774
ErNiSn0.03Sb0.97,550,0.196552153
ErNiSn0.03Sb0.97,600,0.214718926
ErNiSn0.03Sb0.97,650,0.224378306
ErNiSn0.03Sb0.97,700,0.225299938
ErNiSn0.03Sb0.97,750,0.218141
ErNiSn0.03Sb0.97,800,0.204350301
ErNiSn0.03Sb0.97,850,0.186072379
ErNiSn0.03Sb0.97,900,0.166051599
ErNiSn0.03Sb0.97,950,0.147536253
ErNiSn0.05Sb0.95,350,0.079523062
ErNiSn0.05Sb0.95,400,0.108021653
ErNiSn0.05Sb0.95,450,0.140902252
ErNiSn0.05Sb0.95,500,0.174498968
ErNiSn0.05Sb0.95,550,0.205314636
ErNiSn0.05Sb0.95,600,0.230261315
ErNiSn0.05Sb0.95,650,0.246900779
ErNiSn0.05Sb0.95,700,0.253685014
ErNiSn0.05Sb0.95,750,0.250196713
ErNiSn0.05Sb0.95,800,0.237389771
ErNiSn0.05Sb0.95,850,0.217829778
ErNiSn0.05Sb0.95,900,0.195934519
ErNiSn0.05Sb0.95,950,0.178214462
ErPdSb,350,0.075626381
ErPdSb,400,0.100796359
ErPdSb,450,0.120294586
ErPdSb,950,0.138649052
Eu0.01Ca0.99Zn2Sb2,550,0.491269242
Eu0.1Co4Sb12,200,0.0169455
Eu0.2Ca0.8Zn2Sb2,350,0.133179122
Eu0.2Ca0.8Zn2Sb2,400,0.201958734
Eu0.2Ca0.8Zn2Sb2,450,0.291147829
Eu0.2Ca0.8Zn2Sb2,600,0.555881844
Eu0.2Ca0.8Zn2Sb2,650,0.626727906
Eu0.2Ca0.8Zn2Sb2,700,0.688005036
Eu0.2Ca0.8Zn2Sb2,750,0.740427659
Eu0.3Ca0.7Zn2Sb2,550,0.478342442
Eu0.4Ca0.6Zn2Sb2,550,0.513131308
Eu0.5Ca0.5Zn2Sb2,350,0.236508116
Eu0.5Ca0.5Zn2Sb2,400,0.309706932
Eu0.5Ca0.5Zn2Sb2,450,0.385702456
Eu0.5Ca0.5Zn2Sb2,500,0.464251268
Eu0.5Ca0.5Zn2Sb2,550,0.554644991
Eu0.5Ca0.5Zn2Sb2,600,0.644422804
Eu0.5Ca0.5Zn2Sb2,650,0.744007992
Eu0.5Ca0.5Zn2Sb2,700,0.83011245
Eu0.5Ca0.5Zn2Sb2,750,0.865065217
Eu0.5Yb0.5Zn2Sb2,350,0.214465325
Eu0.5Yb0.5Zn2Sb2,400,0.285625109
Eu0.5Yb0.5Zn2Sb2,450,0.368955959
Eu0.5Yb0.5Zn2Sb2,500,0.453191716
Eu0.5Yb0.5Zn2Sb2,550,0.534053775
Eu0.5Yb0.5Zn2Sb2,600,0.610677719
Eu0.5Yb0.5Zn2Sb2,650,0.682039946
Eu0.5Yb0.5Zn2Sb2,700,0.743384304
Eu0.5Yb0.5Zn2Sb2,750,0.78264872
Eu11Cd1.6Zn4.4Sb12,500,0.185286077
Eu11Cd1.6Zn4.4Sb12,700,0.285017782
Eu11Cd1.6Zn4.4Sb12,750,0.309810476
Eu11Cd4.5Zn1.5Sb12,350,0.174150023
Eu11Cd4.5Zn1.5Sb12,550,0.342833898
Eu11Cd5ZnSb12,350,0.050491607
Eu11Cd5ZnSb12,400,0.060818836
Eu11Cd5ZnSb12,450,0.069876519
Eu11Cd5ZnSb12,500,0.078058323
Eu11Cd5ZnSb12,550,0.085686449
Eu11Cd5ZnSb12,600,0.093189221
Eu11Cd5ZnSb12,650,0.10127867
Eu11Cd5ZnSb12,700,0.111128126
Eu11Cd5ZnSb12,750,0.124549804
Eu11Cd6Sb10As2,350,0.037985841
Eu11Cd6Sb10As2,400,0.04908629
Eu11Cd6Sb10As2,450,0.057498866
Eu11Cd6Sb10As2,500,0.063424032
Eu11Cd6Sb10As2,550,0.067603045
Eu11Cd6Sb10As2,600,0.070851394
Eu11Cd6Sb10As2,650,0.073592224
Eu11Cd6Sb10As2,700,0.075389773
Eu11Cd6Sb10As2,750,0.074482801
Eu11Cd6Sb11As,400,0.109557873
Eu11Cd6Sb11As,450,0.125365419
Eu11Cd6Sb11As,500,0.13701365
Eu11Cd6Sb11As,550,0.145780709
Eu11Cd6Sb11As,600,0.153239511
Eu11Cd6Sb11As,650,0.160885506
Eu11Cd6Sb11As,700,0.169764442
Eu11Cd6Sb11As,750,0.180100124
Eu11Cd6Sb12,350,0.087059046
Eu11Cd6Sb12,400,0.11746948
Eu11Cd6Sb12,450,0.142735501
Eu11Cd6Sb12,500,0.159860903
Eu11Cd6Sb12,550,0.184737213
Eu11Cd6Sb12,600,0.179241206
Eu11Cd6Sb12,650,0.189768669
Eu11Cd6Sb12,700,0.203853161
Eu11Cd6Sb12,750,0.218221032
Eu11Zn6Sb12,350,0.081850831
Eu11Zn6Sb12,450,0.140495959
Eu11Zn6Sb12,500,0.167155174
Eu1Zn2Sb2,350,0.190442859
Eu1Zn2Sb2,400,0.27668044
Eu1Zn2Sb2,450,0.379446097
Eu1Zn2Sb2,500,0.495326244
Eu1Zn2Sb2,550,0.616407547
Eu1Zn2Sb2,600,0.734163964
Eu1Zn2Sb2,650,0.84334379
Eu1Zn2Sb2,700,0.945856689
Eu5In1.94Cd0.06Sb6,500,0.289110613
Eu5In1.975Zn0.025Sb6,500,0.203814235
Eu5In1.975Zn0.025Sb6,550,0.199703968
Eu5In1.9Zn0.1Sb6,500,0.284745901
Eu5In2Sb6,350,0.027412358
Eu5In2Sb6,400,0.043666706
Eu5Sn2As6,550,0.006107255
Eu9Cd3.8Ag1.4Sb9,400,0.067035053
Eu9Cd3.8Ag1.4Sb9,450,0.087162439
Eu9Cd3.8Ag1.4Sb9,500,0.108127533
Eu9Cd3.8Ag1.4Sb9,550,0.130709087
Eu9Cd3.8Ag1.4Sb9,700,0.225513508
Eu9Cd3.8Ag1.4Sb9,750,0.273095408
EuBa7Al13Si33,450,0.011906052
EuBa7Al13Si33,500,0.015294251
EuBa7Al13Si33,900,0.074285404
EuBa7Al13Si33,950,0.08460946
EuCd1.1Zn0.9Sb2,350,0.255347042
EuCd1.1Zn0.9Sb2,400,0.337647659
EuCd1.1Zn0.9Sb2,450,0.430627536
EuCd1.1Zn0.9Sb2,500,0.530298385
EuCd1.1Zn0.9Sb2,550,0.62535689
EuCd1.1Zn0.9Sb2,600,0.704487438
EuCd1.1Zn0.9Sb2,650,0.763664837
EuCd1.3Zn0.7Sb2,350,0.287845563
EuCd1.3Zn0.7Sb2,400,0.387240851
EuCd1.3Zn0.7Sb2,450,0.491147832
EuCd1.3Zn0.7Sb2,500,0.597887607
EuCd1.3Zn0.7Sb2,550,0.707579663
EuCd1.3Zn0.7Sb2,600,0.815587304
EuCd1.3Zn0.7Sb2,650,0.905963088
EuCd1.4Zn0.6Sb2,350,0.271861869
EuCd1.4Zn0.6Sb2,400,0.373284703
EuCd1.4Zn0.6Sb2,450,0.487440021
EuCd1.4Zn0.6Sb2,500,0.607716909
EuCd1.4Zn0.6Sb2,550,0.726104735
EuCd1.4Zn0.6Sb2,600,0.833105195
EuCd1.4Zn0.6Sb2,650,0.917644353
EuCd1.5Zn0.5Sb2,350,0.257612421
EuCd1.5Zn0.5Sb2,400,0.358450613
EuCd1.5Zn0.5Sb2,450,0.466514631
EuCd1.5Zn0.5Sb2,500,0.571202952
EuCd1.5Zn0.5Sb2,550,0.667995139
EuCd1.5Zn0.5Sb2,600,0.756810808
EuCd1.5Zn0.5Sb2,650,0.840368596
EuCd1.6Zn0.4Sb2,350,0.247515961
EuCd1.6Zn0.4Sb2,400,0.34084988
EuCd1.6Zn0.4Sb2,450,0.447316041
EuCd1.6Zn0.4Sb2,500,0.556492568
EuCd1.6Zn0.4Sb2,550,0.657024683
EuCd1.6Zn0.4Sb2,600,0.74049027
EuCd1.6Zn0.4Sb2,650,0.805265451
EuCd1.7Zn0.3Sb2,350,0.237759755
EuCd1.7Zn0.3Sb2,400,0.324121842
EuCd1.7Zn0.3Sb2,450,0.42365699
EuCd1.7Zn0.3Sb2,500,0.538512699
EuCd1.7Zn0.3Sb2,550,0.664377994
EuCd1.7Zn0.3Sb2,600,0.786952806
EuCd1.7Zn0.3Sb2,650,0.878417362
EuCd1.8Zn0.2Sb2,350,0.222661045
EuCd1.8Zn0.2Sb2,400,0.313427942
EuCd1.8Zn0.2Sb2,450,0.416597625
EuCd1.8Zn0.2Sb2,500,0.529394784
EuCd1.8Zn0.2Sb2,550,0.643761709
EuCd1.8Zn0.2Sb2,600,0.741772381
EuCd2Sb2,350,0.170992608
EuCd2Sb2,400,0.242990151
EuCd2Sb2,450,0.327221624
EuCd2Sb2,500,0.419378353
EuCd2Sb2,550,0.51507303
EuCd2Sb2,600,0.614305334
EuMg2Bi2,350,0.020003637
EuMg2Bi2,400,0.018721367
EuSbSe3,350,0.000302588
EuSbSe3,450,0.003303086
EuSbSe3,550,0.010192483
EuZn1.4Cd0.6Sb2,350,0.286945973
EuZn1.4Cd0.6Sb2,400,0.390607743
EuZn1.4Cd0.6Sb2,450,0.495304773
EuZn1.4Cd0.6Sb2,500,0.599461645
EuZn1.4Cd0.6Sb2,550,0.701588371
EuZn1.4Cd0.6Sb2,600,0.794059143
EuZn1.8Cd0.2Sb2,400,0.405681612
EuZn1.8Cd0.2Sb2,450,0.534535362
EuZn1.8Cd0.2Sb2,500,0.675397133
EuZn1.8Cd0.2Sb2,550,0.815937597
EuZn1.8Cd0.2Sb2,600,0.945043135
EuZn2Sb2,350,0.229295072
EuZn2Sb2,400,0.312938878
EuZn2Sb2,450,0.410289697
EuZn2Sb2,500,0.513125042
EuZn2Sb2,550,0.613463262
EuZn2Sb2,600,0.702897708
EuZn2Sb2,650,0.771930897
EuZn2Sb2,700,0.710221937
EuZn2Sb2,750,0.745289109
Fe0.05In3.95Se3,350,0.016689798
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,450,0.069735916
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,500,0.098865228
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,550,0.129704063
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,600,0.160969988
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,650,0.192075838
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,700,0.222857262
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,750,0.25330028
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,800,0.283268834
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,850,0.312232348
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,900,0.338993271
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,950,0.361414641
Fe0.08Sr0.8La0.06Ti0.8Nb0.2O3,1000,0.376147631
Fe0.1In3.9Se3,350,0.012960817
Fe0.25Co0.75Sb2.965Se0.035,350,0.064650994
Fe0.25Co0.75Sb2.965Se0.035,400,0.102524455
Fe0.25Co0.75Sb2.965Se0.035,450,0.14346072
Fe0.25Co0.75Sb2.965Se0.035,500,0.182633332
Fe0.25Co0.75Sb2.965Se0.035,550,0.222886394
Fe0.25Co0.75Sb2.965Se0.035,650,0.334198844
Fe0.25Co0.75Sb2.965Se0.035,700,0.416052889
Fe0.25Co0.75Sb2.965Se0.035,750,0.513188619
Fe0.25Co0.75Sb2.965Se0.035,800,0.611392359
Fe0.25Co0.75Sb2.965Se0.035,850,0.681956761
Fe0.25Co0.75Sb2.96Se0.04,350,0.05783554
Fe0.25Co0.75Sb2.96Se0.04,400,0.085965243
Fe0.25Co0.75Sb2.96Se0.04,450,0.118551165
Fe0.25Co0.75Sb2.96Se0.04,500,0.156273383
Fe0.25Co0.75Sb2.96Se0.04,550,0.201769486
Fe0.25Co0.75Sb2.96Se0.04,600,0.257981122
Fe0.25Co0.75Sb2.96Se0.04,650,0.326500544
Fe0.25Co0.75Sb2.96Se0.04,700,0.405917161
Fe0.25Co0.75Sb2.96Se0.04,750,0.490164083
Fe0.25Co0.75Sb2.96Se0.04,800,0.566864671
Fe0.25Co0.75Sb2.96Se0.04,850,0.615679083
Fe0.25Co0.75Sb2.97Se0.03,350,0.057151343
Fe0.25Co0.75Sb2.97Se0.03,400,0.081464951
Fe0.25Co0.75Sb2.97Se0.03,450,0.111853249
Fe0.25Co0.75Sb2.97Se0.03,500,0.15309149
Fe0.25Co0.75Sb2.97Se0.03,550,0.204822309
Fe0.25Co0.75Sb2.97Se0.03,600,0.263318793
Fe0.25Co0.75Sb2.97Se0.03,650,0.323247562
Fe0.25Co0.75Sb2.97Se0.03,700,0.379431844
Fe0.25Co0.75Sb2.97Se0.03,750,0.428614556
Fe0.25Co0.75Sb2.97Se0.03,800,0.471221378
Fe0.25Co0.75Sb2.97Se0.03,850,0.513123833
Fe0.25Co0.75Sb2.98Se0.02,350,0.060393194
Fe0.25Co0.75Sb2.98Se0.02,400,0.080842044
Fe0.25Co0.75Sb2.98Se0.02,450,0.105962031
Fe0.25Co0.75Sb2.98Se0.02,500,0.141019331
Fe0.25Co0.75Sb2.98Se0.02,550,0.185534176
Fe0.25Co0.75Sb2.98Se0.02,600,0.235544207
Fe0.25Co0.75Sb2.98Se0.02,650,0.285867849
Fe0.25Co0.75Sb2.98Se0.02,700,0.332367665
Fe0.25Co0.75Sb2.98Se0.02,750,0.374213725
Fe0.25Co0.75Sb2.98Se0.02,800,0.416146969
Fe0.25Co0.75Sb2.98Se0.02,850,0.470742569
Fe0.25Co0.75Sb3,350,0.056722421
Fe0.25Co0.75Sb3,400,0.083288473
Fe0.25Co0.75Sb3,450,0.117538635
Fe0.25Co0.75Sb3,500,0.159723944
Fe0.25Co0.75Sb3,550,0.208705473
Fe0.25Co0.75Sb3,600,0.2621309
Fe0.25Co0.75Sb3,650,0.316611085
Fe0.25Co0.75Sb3,700,0.367896644
Fe0.25Co0.75Sb3,750,0.41105452
Fe0.25Co0.75Sb3,800,0.440644559
Fe0.25Co0.75Sb3,850,0.450896082
Fe0.2Co3.8Sb11.4Te0.6,500,0.490704734
Fe0.2Co3.8Sb11.4Te0.6,550,0.602968197
Fe0.2Co3.8Sb11.4Te0.6,700,0.764230479
Fe0.2Co3.8Sb11.4Te0.6,750,0.85364853
Fe0.2Co3.8Sb11.5Te0.5,450,0.477343653
Fe0.2Co3.8Sb11.5Te0.5,500,0.544894439
Fe0.2Co3.8Sb11.5Te0.5,550,0.607025643
Fe0.2Co3.8Sb11.5Te0.5,600,0.741841367
Fe0.2Co3.8Sb11.5Te0.5,650,0.795458074
Fe0.2Co3.8Sb11.5Te0.5,700,0.92165338
Fe0.2Co3.8Sb11.5Te0.5,750,1.047309533
Fe0.2Co3.8Sb11.6Te0.4,500,0.587241875
Fe0.2Co3.8Sb11.6Te0.4,550,0.702611483
Fe0.2Co3.8Sb11.6Te0.4,600,0.762560671
Fe0.2Co3.8Sb11.6Te0.4,750,0.923467971
Fe0.2Co3.8Sb11.7Te0.3,450,0.26089379
Fe0.2Co3.8Sb11.7Te0.3,500,0.307378196
Fe0.2Co3.8Sb11.7Te0.3,550,0.345346352
Fe0.2Co3.8Sb11.7Te0.3,600,0.386878465
Fe0.2Co3.8Sb11.7Te0.3,650,0.434119988
Fe0.2Co3.8Sb11.7Te0.3,700,0.47856012
Fe0.2Co3.8Sb11.7Te0.3,750,0.500310296
Fe0.2Co3.8Sb11.8Te0.2,450,0.134826117
Fe0.2Co3.8Sb11.8Te0.2,500,0.155514049
Fe0.2Co3.8Sb11.8Te0.2,550,0.172546243
Fe0.2Co3.8Sb11.8Te0.2,600,0.180520457
Fe0.2Co3.8Sb11.8Te0.2,650,0.188510625
Fe0.2Co3.8Sb11.8Te0.2,700,0.203614399
Fe0.2Co3.8Sb11.8Te0.2,750,0.214500683
Fe0.2Co3.8Sb11.9Te0.1,700,0.013860679
Fe0.2Co3.8Sb11.9Te0.1,750,0.016531888
Fe0.2Co3.8Sb12,500,0.056996261
Fe0.2Co3.8Sb12,550,0.08145871
Fe0.2Co3.8Sb12,600,0.104901942
Fe0.2Co3.8Sb12,650,0.132289972
Fe0.2Co3.8Sb12,700,0.166461129
Fe0.2Co3.8Sb12,750,0.203798844
Fe0.2Ni0.15Co3.65Sb12,350,0.087911916
Fe0.2Ni0.15Co3.65Sb12,400,0.113875101
Fe0.2Ni0.15Co3.65Sb12,450,0.153203167
Fe0.2Ni0.15Co3.65Sb12,500,0.204349765
Fe0.2Ni0.15Co3.65Sb12,550,0.254701924
Fe0.2Ni0.15Co3.65Sb12,600,0.292623038
Fe0.2Ni0.15Co3.65Sb12,650,0.319495851
Fe0.50Co0.50Ga2.65Ge0.35,450,0.065346105
Fe0.50Co0.50Ga2.65Ge0.35,500,0.083004879
Fe0.50Co0.50Ga2.65Ge0.35,550,0.104373713
Fe0.5Co0.5Ga3,150,0.003192681
Fe0.5Co0.5Ga3,200,0.006394133
Fe0.5Co0.5Ga3,250,0.010548188
Fe0.5Co0.5Ga3,300,0.015486882
Fe0.5Co0.5Ga3,350,0.021143
Fe0.6Co3.4Sb12,350,0.064644147
Fe0.75Co0.25Ga2.65Ge0.35,400,0.036125968
Fe0.75Co0.25Ga2.65Ge0.35,450,0.059810644
Fe0.75Co0.25Ga2.65Ge0.35,500,0.082908882
Fe0.75Co0.25Ga2.65Ge0.35,550,0.10281426
Fe0.75Co0.25Ga2.65Ge0.35,600,0.121757442
Fe0.75Co0.25Ga2.65Ge0.35,650,0.143870953
Fe0.75Co0.25Ga2.65Ge0.35,700,0.172253964
Fe0.75Co0.25Ga2.65Ge0.35,750,0.206037062
Fe0.85Co0.15Ga2.65Ge0.35,350,0.050771154
Fe0.85Co0.15Ga2.65Ge0.35,400,0.07239421
Fe0.85Co0.15Ga2.65Ge0.35,450,0.092518344
Fe0.85Co0.15Ga2.65Ge0.35,500,0.114514161
Fe0.85Co0.15Ga2.65Ge0.35,550,0.139771671
Fe0.85Co0.15Ga2.65Ge0.35,600,0.167940127
Fe0.85Co0.15Ga2.65Ge0.35,650,0.197167859
Fe0.85Co0.15Ga2.65Ge0.35,700,0.224342109
Fe0.85Co0.15Ga2.65Ge0.35,750,0.245328869
Fe0.95Co0.05Ga3,300,0.018040375
Fe0.96Ir0.04Si,50,0.056457203
Fe0.96Ir0.04Si,100,0.099799928
Fe0.96Ir0.04Si,150,0.054976845
Fe0.975Co0.025Ga3,250,0.014532411
Fe0.985Co0.015Ga3,150,0.003534882
Fe0.985Co0.015Ga3,250,0.009817367
Fe0.985Co0.015Ga3,300,0.011814041
